id,type,subject,year,download_url,filename
1033,特考三等-司法事務官(法律事務組),刑法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122485&iDP=45965&iS=85,107年_特考三等-司法事務官(法律事務組)_刑法.pdf
1034,特考三等-司法人員(行政執行官),刑法與刑事訴訟法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122479&iDP=45969&iS=125,107年_特考三等-司法人員(行政執行官)_刑法與刑事訴訟法.pdf
1035,特考三等-司法人員(行政執行官),民法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122478&iDP=45969&iS=3,107年_特考三等-司法人員(行政執行官)_民法.pdf
1036,特考三等-司法人員(行政執行官),民事訴訟法與刑事訴訟法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122477&iDP=45969&iS=86,107年_特考三等-司法人員(行政執行官)_民事訴訟法與刑事訴訟法.pdf
1037,特考三等-司法人員(行政執行官),強制執行法與商事法（包括公司法、票據法、保險法）,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122476&iDP=45969&iS=1299,107年_特考三等-司法人員(行政執行官)_強制執行法與商事法（包括公司法、票據法、保險法）.pdf
1038,特考三等-司法人員(家事調查官),家事事件法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122475&iDP=46019&iS=743,107年_特考三等-司法人員(家事調查官)_家事事件法.pdf
1039,特考三等-司法人員(家事調查官),民法總則、親屬與繼承編,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122474&iDP=46019&iS=754,107年_特考三等-司法人員(家事調查官)_民法總則、親屬與繼承編.pdf
1040,特考三等-司法人員(家事調查官),心理學,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122473&iDP=46019&iS=92,107年_特考三等-司法人員(家事調查官)_心理學.pdf
1041,特考三等-司法人員(家事調查官),輔導與諮商,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122472&iDP=46019&iS=3216,107年_特考三等-司法人員(家事調查官)_輔導與諮商.pdf
1042,特考三等-司法人員(家事調查官),調查與訪談實務,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122471&iDP=46019&iS=751,107年_特考三等-司法人員(家事調查官)_調查與訪談實務.pdf
1043,特考三等-司法人員(觀護人),犯罪學,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122465&iDP=45971&iS=167,107年_特考三等-司法人員(觀護人)_犯罪學.pdf
1044,特考三等-司法人員(觀護人),輔導與諮商,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122466&iDP=45971&iS=3216,107年_特考三等-司法人員(觀護人)_輔導與諮商.pdf
1045,特考三等-司法人員(觀護人),心理學（包括心理測驗）,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122467&iDP=45971&iS=805,107年_特考三等-司法人員(觀護人)_心理學（包括心理測驗）.pdf
1046,特考三等-司法人員(觀護人),刑事訴訟法與保安處分執行法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122468&iDP=45971&iS=804,107年_特考三等-司法人員(觀護人)_刑事訴訟法與保安處分執行法.pdf
1047,特考三等-司法人員(觀護人),少年事件處理法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122469&iDP=45971&iS=752,107年_特考三等-司法人員(觀護人)_少年事件處理法.pdf
1048,特考三等-司法人員(觀護人),刑法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122470&iDP=45971&iS=85,107年_特考三等-司法人員(觀護人)_刑法.pdf
1049,專技高考-律師第二試,綜合法學(二)：公司法、保險法、票據法、海商法、證券交易法、法學英文,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122460&iDP=45962&iS=152,107年_專技高考-律師第二試_綜合法學(二)：公司法、保險法、票據法、海商法、證券交易法、法學英文.pdf
1050,專技高考-律師第二試,綜合法學(一)：刑法、刑事訴訟法、法律倫理,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122457&iDP=45962&iS=149,107年_專技高考-律師第二試_綜合法學(一)：刑法、刑事訴訟法、法律倫理.pdf
1051,專技高考-律師第二試,綜合法學(一)：憲法、行政法、國際公法、國際私法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122458&iDP=45962&iS=150,107年_專技高考-律師第二試_綜合法學(一)：憲法、行政法、國際公法、國際私法.pdf
1052,專技高考-律師第二試,綜合法學(二)：民法、民事訴訟法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122459&iDP=45962&iS=151,107年_專技高考-律師第二試_綜合法學(二)：民法、民事訴訟法.pdf
1053,特考三等-司法官第一試,綜合法學(一)：刑法、刑事訴訟法、法律倫理,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122453&iDP=45963&iS=149,107年_特考三等-司法官第一試_綜合法學(一)：刑法、刑事訴訟法、法律倫理.pdf
1054,特考三等-司法官第一試,綜合法學(一)：憲法、行政法、國際公法、國際私法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122454&iDP=45963&iS=150,107年_特考三等-司法官第一試_綜合法學(一)：憲法、行政法、國際公法、國際私法.pdf
1055,特考三等-司法官第一試,綜合法學(二)：民法、民事訴訟法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122455&iDP=45963&iS=151,107年_特考三等-司法官第一試_綜合法學(二)：民法、民事訴訟法.pdf
1056,特考三等-司法官第一試,綜合法學(二)：公司法、保險法、票據法、海商法、證券交易法、法學英文,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122456&iDP=45963&iS=152,107年_特考三等-司法官第一試_綜合法學(二)：公司法、保險法、票據法、海商法、證券交易法、法學英文.pdf
1057,高考三級-法律廉政,國文( 作文、公文與測驗),107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122207&iDP=45912&iS=122,107年_高考三級-法律廉政_國文( 作文、公文與測驗).pdf
1058,高考三級-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122208&iDP=45912&iS=6439,107年_高考三級-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
1059,高考三級-法律廉政,社會學,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122337&iDP=45912&iS=45,107年_高考三級-法律廉政_社會學.pdf
1060,高考三級-法律廉政,行政學,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122338&iDP=45912&iS=29,107年_高考三級-法律廉政_行政學.pdf
1061,高考三級-法律廉政,行政法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122339&iDP=45912&iS=30,107年_高考三級-法律廉政_行政法.pdf
1062,高考三級-法律廉政,刑法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122340&iDP=45912&iS=85,107年_高考三級-法律廉政_刑法.pdf
1063,高考三級-法律廉政,公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122341&iDP=45912&iS=757,107年_高考三級-法律廉政_公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）.pdf
1064,高考三級-法律廉政,刑事訴訟法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122342&iDP=45912&iS=88,107年_高考三級-法律廉政_刑事訴訟法.pdf
1065,普考-法律廉政,國文,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122201&iDP=45932&iS=2,107年_普考-法律廉政_國文.pdf
1066,普考-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122202&iDP=45932&iS=6439,107年_普考-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
1067,普考-法律廉政,行政法概要,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122333&iDP=45932&iS=35,107年_普考-法律廉政_行政法概要.pdf
1068,普考-法律廉政,公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）概要,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122334&iDP=45932&iS=762,107年_普考-法律廉政_公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）概要.pdf
1069,普考-法律廉政,刑法概要,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122335&iDP=45932&iS=90,107年_普考-法律廉政_刑法概要.pdf
1070,普考-法律廉政,刑事訴訟法概要,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122336&iDP=45932&iS=89,107年_普考-法律廉政_刑事訴訟法概要.pdf
1071,高考三級-法制,行政法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122324&iDP=45911&iS=30,107年_高考三級-法制_行政法.pdf
1072,高考三級-法制,刑法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122325&iDP=45911&iS=85,107年_高考三級-法制_刑法.pdf
1073,高考三級-法制,商事法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122326&iDP=45911&iS=82,107年_高考三級-法制_商事法.pdf
1074,高考三級-法制,民事訴訟法與刑事訴訟法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122327&iDP=45911&iS=86,107年_高考三級-法制_民事訴訟法與刑事訴訟法.pdf
1075,高考三級-法制,國文( 作文、公文與測驗),107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122207&iDP=45911&iS=122,107年_高考三級-法制_國文( 作文、公文與測驗).pdf
1076,高考三級-法制,法學知識與英文（包括中華民國憲法、法學緒論、英文）,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122208&iDP=45911&iS=6439,107年_高考三級-法制_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
1077,高考三級-法制,民法,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122322&iDP=45911&iS=3,107年_高考三級-法制_民法.pdf
1078,高考三級-法制,立法程序與技術,107,https://lawyer.get.com.tw/exam/Download.ashx?iP=122323&iDP=45911&iS=84,107年_高考三級-法制_立法程序與技術.pdf
1079,地方政府特考四等-法律廉政,公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121867&iDP=38475&iS=91,106年_地方政府特考四等-法律廉政_公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）概要.pdf
1080,地方政府特考四等-法律廉政,刑法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121868&iDP=38475&iS=90,106年_地方政府特考四等-法律廉政_刑法概要.pdf
1081,地方政府特考四等-法律廉政,刑事訴訟法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121869&iDP=38475&iS=89,106年_地方政府特考四等-法律廉政_刑事訴訟法概要.pdf
1082,地方政府特考四等-法律廉政,國文( 作文、公文與測驗),106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121838&iDP=38475&iS=122,106年_地方政府特考四等-法律廉政_國文( 作文、公文與測驗).pdf
1083,地方政府特考四等-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121839&iDP=38475&iS=6439,106年_地方政府特考四等-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
1084,地方政府特考四等-法律廉政,行政法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121840&iDP=38475&iS=35,106年_地方政府特考四等-法律廉政_行政法概要.pdf
1085,地方政府特考三等-法律廉政,社會學,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121781&iDP=38457&iS=45,106年_地方政府特考三等-法律廉政_社會學.pdf
1086,地方政府特考三等-法律廉政,行政法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121772&iDP=38457&iS=30,106年_地方政府特考三等-法律廉政_行政法.pdf
1087,地方政府特考三等-法律廉政,公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121816&iDP=38457&iS=757,106年_地方政府特考三等-法律廉政_公務員法（包括任用、服務、保障、考績、懲戒、交代、行政中立、利益衝突迴避與財產申報）.pdf
1088,地方政府特考三等-法律廉政,行政學,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121774&iDP=38457&iS=29,106年_地方政府特考三等-法律廉政_行政學.pdf
1089,地方政府特考三等-法律廉政,刑法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121810&iDP=38457&iS=85,106年_地方政府特考三等-法律廉政_刑法.pdf
1090,地方政府特考三等-法律廉政,國文( 作文、公文與測驗),106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121770&iDP=38457&iS=122,106年_地方政府特考三等-法律廉政_國文( 作文、公文與測驗).pdf
1091,地方政府特考三等-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121771&iDP=38457&iS=6439,106年_地方政府特考三等-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
1092,地方政府特考三等-法制,行政法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121772&iDP=38454&iS=30,106年_地方政府特考三等-法制_行政法.pdf
1093,地方政府特考三等-法制,立法程序與技術,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121808&iDP=38454&iS=84,106年_地方政府特考三等-法制_立法程序與技術.pdf
1094,地方政府特考三等-法制,商事法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121809&iDP=38454&iS=82,106年_地方政府特考三等-法制_商事法.pdf
1095,地方政府特考三等-法制,民法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121796&iDP=38454&iS=3,106年_地方政府特考三等-法制_民法.pdf
1096,地方政府特考三等-法制,刑法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121810&iDP=38454&iS=85,106年_地方政府特考三等-法制_刑法.pdf
1097,地方政府特考三等-法制,民事訴訟法與刑事訴訟法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121811&iDP=38454&iS=86,106年_地方政府特考三等-法制_民事訴訟法與刑事訴訟法.pdf
1098,地方政府特考三等-法制,國文( 作文、公文與測驗),106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121770&iDP=38454&iS=122,106年_地方政府特考三等-法制_國文( 作文、公文與測驗).pdf
1099,地方政府特考三等-法制,法學知識與英文（包括中華民國憲法、法學緒論、英文）,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121771&iDP=38454&iS=6439,106年_地方政府特考三等-法制_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
1100,專技高考-律師第二試,勞動社會法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121575&iDP=38504&iS=6505,106年_專技高考-律師第二試_勞動社會法.pdf
1101,專技高考-律師第二試,智慧財產權法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121576&iDP=38504&iS=165,106年_專技高考-律師第二試_智慧財產權法.pdf
1102,專技高考-律師第二試,公司法、保險法與證券交易法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121577&iDP=38504&iS=6546,106年_專技高考-律師第二試_公司法、保險法與證券交易法.pdf
1103,專技高考-律師第二試,刑法與刑事訴訟法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121578&iDP=38504&iS=125,106年_專技高考-律師第二試_刑法與刑事訴訟法.pdf
1104,專技高考-律師第二試,國文（作文與測驗）,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121579&iDP=38504&iS=208,106年_專技高考-律師第二試_國文（作文與測驗）.pdf
1105,專技高考-律師第二試,憲法與行政法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121580&iDP=38504&iS=153,106年_專技高考-律師第二試_憲法與行政法.pdf
1106,專技高考-律師第二試,民法與民事訴訟法（二）,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121571&iDP=38504&iS=1298,106年_專技高考-律師第二試_民法與民事訴訟法（二）.pdf
1107,專技高考-律師第二試,民法與民事訴訟法（一）,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121572&iDP=38504&iS=1297,106年_專技高考-律師第二試_民法與民事訴訟法（一）.pdf
1108,專技高考-律師第二試,海商法與海洋法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121573&iDP=38504&iS=6539,106年_專技高考-律師第二試_海商法與海洋法.pdf
1109,特考三等-司法官第二試,刑法與刑事訴訟法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121568&iDP=38507&iS=125,106年_特考三等-司法官第二試_刑法與刑事訴訟法.pdf
1110,特考三等-司法官第二試,國文( 作文、公文與測驗),106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121569&iDP=38507&iS=122,106年_特考三等-司法官第二試_國文( 作文、公文與測驗).pdf
1111,特考三等-司法官第二試,憲法與行政法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121570&iDP=38507&iS=153,106年_特考三等-司法官第二試_憲法與行政法.pdf
1112,專技高考-律師第二試,財稅法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121574&iDP=38504&iS=330,106年_專技高考-律師第二試_財稅法.pdf
1113,特考三等-司法官第二試,民法與民事訴訟法（二）,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121565&iDP=38507&iS=1298,106年_特考三等-司法官第二試_民法與民事訴訟法（二）.pdf
1114,特考三等-司法官第二試,民法與民事訴訟法（一）,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121566&iDP=38507&iS=1297,106年_特考三等-司法官第二試_民法與民事訴訟法（一）.pdf
1115,特考三等-司法官第二試,商事法（公司法、保險法、票據法、證券交易法）,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121567&iDP=38507&iS=198,106年_特考三等-司法官第二試_商事法（公司法、保險法、票據法、證券交易法）.pdf
1116,特考四等-司法人員(監所管理員),犯罪學概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121555&iDP=38519&iS=186,106年_特考四等-司法人員(監所管理員)_犯罪學概要.pdf
1117,特考四等-司法人員(監所管理員),監獄行刑法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121556&iDP=38519&iS=187,106年_特考四等-司法人員(監所管理員)_監獄行刑法概要.pdf
1118,特考四等-司法人員(監所管理員),刑法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121557&iDP=38519&iS=90,106年_特考四等-司法人員(監所管理員)_刑法概要.pdf
1119,特考四等-司法人員(監所管理員),監獄學概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121558&iDP=38519&iS=185,106年_特考四等-司法人員(監所管理員)_監獄學概要.pdf
1120,特考四等-司法人員(執行員),強制執行法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121551&iDP=38521&iS=190,106年_特考四等-司法人員(執行員)_強制執行法概要.pdf
1121,特考四等-司法人員(執行員),民事訴訟法概要與刑事訴訟法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121552&iDP=38521&iS=188,106年_特考四等-司法人員(執行員)_民事訴訟法概要與刑事訴訟法概要.pdf
1122,特考四等-司法人員(執行員),行政法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121553&iDP=38521&iS=35,106年_特考四等-司法人員(執行員)_行政法概要.pdf
1123,特考四等-司法人員(執行員),民法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121554&iDP=38521&iS=12,106年_特考四等-司法人員(執行員)_民法概要.pdf
1124,特考四等-司法人員(執達員),刑法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121549&iDP=38523&iS=90,106年_特考四等-司法人員(執達員)_刑法概要.pdf
1125,特考四等-司法人員(執達員),民法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121550&iDP=38523&iS=12,106年_特考四等-司法人員(執達員)_民法概要.pdf
1126,特考四等-司法人員(法警),刑法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121545&iDP=38520&iS=90,106年_特考四等-司法人員(法警)_刑法概要.pdf
1127,特考四等-司法人員(法警),行政法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121546&iDP=38520&iS=35,106年_特考四等-司法人員(法警)_行政法概要.pdf
1128,特考四等-司法人員(執達員),強制執行法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121547&iDP=38523&iS=190,106年_特考四等-司法人員(執達員)_強制執行法概要.pdf
1129,特考四等-司法人員(執達員),民事訴訟法概要與刑事訴訟法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121548&iDP=38523&iS=188,106年_特考四等-司法人員(執達員)_民事訴訟法概要與刑事訴訟法概要.pdf
1130,特考四等-司法人員(法院書記官),法院組織法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121539&iDP=38522&iS=189,106年_特考四等-司法人員(法院書記官)_法院組織法.pdf
1131,特考四等-司法人員(法院書記官),民事訴訟法概要與刑事訴訟法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121540&iDP=38522&iS=188,106年_特考四等-司法人員(法院書記官)_民事訴訟法概要與刑事訴訟法概要.pdf
1132,特考四等-司法人員(法院書記官),刑法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121541&iDP=38522&iS=90,106年_特考四等-司法人員(法院書記官)_刑法概要.pdf
1133,特考四等-司法人員(法院書記官),民法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121542&iDP=38522&iS=12,106年_特考四等-司法人員(法院書記官)_民法概要.pdf
1134,特考四等-司法人員(法警),法院組織法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121543&iDP=38520&iS=189,106年_特考四等-司法人員(法警)_法院組織法.pdf
1135,特考四等-司法人員(法警),刑事訴訟法概要,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121544&iDP=38520&iS=89,106年_特考四等-司法人員(法警)_刑事訴訟法概要.pdf
1136,特考三等-司法人員(監獄官),刑事政策與犯罪學,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121533&iDP=38518&iS=184,106年_特考三等-司法人員(監獄官)_刑事政策與犯罪學.pdf
1137,特考三等-司法人員(監獄官),輔導與諮商,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121534&iDP=38518&iS=3216,106年_特考三等-司法人員(監獄官)_輔導與諮商.pdf
1138,特考三等-司法人員(監獄官),心理測驗,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121535&iDP=38518&iS=182,106年_特考三等-司法人員(監獄官)_心理測驗.pdf
1139,特考三等-司法人員(監獄官),監獄行刑法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121536&iDP=38518&iS=183,106年_特考三等-司法人員(監獄官)_監獄行刑法.pdf
1140,特考三等-司法人員(監獄官),監獄學,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121537&iDP=38518&iS=181,106年_特考三等-司法人員(監獄官)_監獄學.pdf
1141,特考三等-司法人員(監獄官),刑法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121538&iDP=38518&iS=85,106年_特考三等-司法人員(監獄官)_刑法.pdf
1142,特考三等-檢察事務官(電子資訊組),系統分析,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121522&iDP=38514&iS=169,106年_特考三等-檢察事務官(電子資訊組)_系統分析.pdf
1143,特考三等-檢察事務官(電子資訊組),資通安全,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121523&iDP=38514&iS=7270,106年_特考三等-檢察事務官(電子資訊組)_資通安全.pdf
1144,特考三等-檢察事務官(電子資訊組),計算機網路,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121524&iDP=38514&iS=170,106年_特考三等-檢察事務官(電子資訊組)_計算機網路.pdf
1145,特考三等-檢察事務官(電子資訊組),電子學與電路學,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121525&iDP=38514&iS=171,106年_特考三等-檢察事務官(電子資訊組)_電子學與電路學.pdf
1146,特考三等-檢察事務官(電子資訊組),刑法與刑事訴訟法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121526&iDP=38514&iS=125,106年_特考三等-檢察事務官(電子資訊組)_刑法與刑事訴訟法.pdf
1147,特考三等-檢察事務官(財經實務組),審計學,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121527&iDP=38513&iS=16,106年_特考三等-檢察事務官(財經實務組)_審計學.pdf
1148,特考三等-檢察事務官(財經實務組),稅務法規,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121528&iDP=38513&iS=8,106年_特考三等-檢察事務官(財經實務組)_稅務法規.pdf
1149,特考三等-檢察事務官(財經實務組),銀行實務,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121529&iDP=38513&iS=163,106年_特考三等-檢察事務官(財經實務組)_銀行實務.pdf
1150,特考三等-檢察事務官(財經實務組),中級會計學,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121530&iDP=38513&iS=13,106年_特考三等-檢察事務官(財經實務組)_中級會計學.pdf
1151,特考三等-檢察事務官(財經實務組),證券交易法與商業會計法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121531&iDP=38513&iS=168,106年_特考三等-檢察事務官(財經實務組)_證券交易法與商業會計法.pdf
1152,特考三等-檢察事務官(財經實務組),刑法與刑事訴訟法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121532&iDP=38513&iS=125,106年_特考三等-檢察事務官(財經實務組)_刑法與刑事訴訟法.pdf
1153,特考三等-檢察事務官(電子資訊組),程式語言,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121521&iDP=38514&iS=72,106年_特考三等-檢察事務官(電子資訊組)_程式語言.pdf
1154,特考三等-檢察事務官(偵查實務組),智慧財產權法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121516&iDP=38512&iS=165,106年_特考三等-檢察事務官(偵查實務組)_智慧財產權法.pdf
1155,特考三等-檢察事務官(偵查實務組),刑事訴訟法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121518&iDP=38512&iS=88,106年_特考三等-檢察事務官(偵查實務組)_刑事訴訟法.pdf
1156,特考三等-檢察事務官(偵查實務組),行政法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121519&iDP=38512&iS=30,106年_特考三等-檢察事務官(偵查實務組)_行政法.pdf
1157,特考三等-檢察事務官(偵查實務組),刑法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121520&iDP=38512&iS=85,106年_特考三等-檢察事務官(偵查實務組)_刑法.pdf
1158,特考三等-檢察事務官(偵查實務組),民法總則與債權、物權編,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121517&iDP=38512&iS=1300,106年_特考三等-檢察事務官(偵查實務組)_民法總則與債權、物權編.pdf
1159,特考三等-司法人員(法院書記官),民事訴訟法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121510&iDP=38516&iS=156,106年_特考三等-司法人員(法院書記官)_民事訴訟法.pdf
1160,特考三等-司法人員(法院書記官),行政法與法院組織法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121511&iDP=38516&iS=174,106年_特考三等-司法人員(法院書記官)_行政法與法院組織法.pdf
1161,特考三等-司法人員(法院書記官),刑事訴訟法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121512&iDP=38516&iS=88,106年_特考三等-司法人員(法院書記官)_刑事訴訟法.pdf
1162,特考三等-司法人員(法院書記官),民法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121513&iDP=38516&iS=3,106年_特考三等-司法人員(法院書記官)_民法.pdf
1163,特考三等-司法人員(法院書記官),刑法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121514&iDP=38516&iS=85,106年_特考三等-司法人員(法院書記官)_刑法.pdf
1164,特考三等-檢察事務官(偵查實務組),強制執行法,106,https://lawyer.get.com.tw/exam/Download.ashx?iP=121515&iDP=38512&iS=175,106年_特考三等-檢察事務官(偵查實務組)_強制執行法.pdf
